#============================
#============================
#Scheduler: FIFO scheduler
#Input: testdata1.txt
#- - - - - - - - - - - - - - -
0,Job101, , , , , , , 
1,Job101, , , , , , , 
2,Job101, , , , , , , 
3,Job101, , , , , , , 
4,Job101, , , , , , , 
5,Job101, , , , , , , 
6,Job101, , , , , , , 
7,Job101, , , , , , , 
8,Job101, , , , , , , 
9,, Job102, , , , , , 
10,, Job102, , , , , , 
11,, Job102, , , , , , 
12,, Job102, , , , , , 
13,, Job102, , , , , , 
14,, Job102, , , , , , 
15,, Job102, , , , , , 
16,, Job102, , , , , , 
17,, Job102, , , , , , 
18,, Job102, , , , , , 
19,, Job102, , , , , , 
20,, Job102, , , , , , 
21,, Job102, , , , , , 
22,, Job102, , , , , , 
23,, , Job103, , , , , 
24,, , Job103, , , , , 
25,, , Job103, , , , , 
26,, , Job103, , , , , 
27,, , Job103, , , , , 
28,, , Job103, , , , , 
29,, , Job103, , , , , 
30,, , Job103, , , , , 
31,, , Job103, , , , , 
32,, , Job103, , , , , 
33,, , Job103, , , , , 
34,, , Job103, , , , , 
35,, , , Job104, , , , 
36,, , , Job104, , , , 
37,, , , , Job105, , , 
38,, , , , Job105, , , 
39,, , , , Job105, , , 
40,, , , , Job105, , , 
41,, , , , Job105, , , 
42,, , , , Job105, , , 
43,, , , , Job105, , , 
44,, , , , , Job106, , 
45,, , , , , Job106, , 
46,, , , , , Job106, , 
47,, , , , , Job106, , 
48,, , , , , Job106, , 
49,, , , , , Job106, , 
50,, , , , , , Job107, 
51,, , , , , , Job107, 
52,, , , , , , Job107, 
53,, , , , , , Job107, 
#============================
#Total Process Count: 7
#Total Waiting Time: 198
#Average Waiting Time: 28.285715
#Total Turnaround Time: 252
#Average Turnaround Time: 36.0
#Total Context Switch Count: 7
#============================
#============================
#Scheduler: FIFO scheduler
#Input: testdata2.txt
#- - - - - - - - - - - - - - -
86,, , , , , , , Job208, , , , 
87,, , , , , , , Job208, , , , 
88,, , , , , , , Job208, , , , 
89,, , , , , , , Job208, , , , 
90,, , , , , , , Job208, , , , 
91,, , , , , , , Job208, , , , 
92,, , , , , , , Job208, , , , 
93,, , , , , , , Job208, , , , 
94,, , , , , , , Job208, , , , 
95,, , , , , , , Job208, , , , 
96,, , , , , , , Job208, , , , 
97,, , , , , , , , Job209, , , 
98,, , , , , , , , Job209, , , 
99,, , , , , , , , Job209, , , 
100,, , , , , , , , Job209, , , 
101,, , , , , , , , , Job210, , 
102,, , , , , , , , , Job210, , 
103,, , , , , , , , , Job210, , 
104,, , , , , , , , , Job210, , 
105,, , , , , , , , , Job210, , 
106,, , , , , , , , , Job210, , 
107,, , , , , , , , , Job210, , 
108,, , , , , , , , , Job210, , 
109,, , , , , , , , , Job210, , 
110,, , , , , , , , , Job210, , 
111,, , , , , , , , , , Job211, 
112,, , , , , , , , , , Job211, 
113,, , , , , , , , , , Job211, 
114,, , , , , , , , , , Job211, 
115,, , , , , , , , , , Job211, 
116,, , , , , , , , , , Job211, 
117,, , , , , , , , , , Job211, 
118,, , , , , , , , , , Job211, 
119,, , , , , , , , , , Job211, 
120,, , , , , , , , , , Job211, 
121,, , , , , , , , , , Job211, 
122,, , , , , , , , , , Job211, 
123,, , , , , , , , , , Job211, 
124,, , , , , , , , , , Job211, 
125,, , , , , , , , , , Job211, 
126,, , , , , , , , , , Job211, 
127,, , , , , , , , , , Job211, 
128,, , , , , , , , , , Job211, 
129,, , , , , , , , , , Job211, 
130,, , , , , , , , , , Job211, 
131,, , , , , , , , , , Job211, 
#============================
#Total Process Count: 11
#Total Waiting Time: 674
#Average Waiting Time: 61.272728
#Total Turnaround Time: 806
#Average Turnaround Time: 73.27273
#Total Context Switch Count: 11
#============================
#============================
#Scheduler: FIFO scheduler
#Input: testdata3.txt
#- - - - - - - - - - - - - - -
0,Job301, , , , , , , , , , , , , , , , , 
1,Job301, , , , , , , , , , , , , , , , , 
2,Job301, , , , , , , , , , , , , , , , , 
3,Job301, , , , , , , , , , , , , , , , , 
4,Job301, , , , , , , , , , , , , , , , , 
5,Job301, , , , , , , , , , , , , , , , , 
6,Job301, , , , , , , , , , , , , , , , , 
7,, Job302, , , , , , , , , , , , , , , , 
8,, Job302, , , , , , , , , , , , , , , , 
9,, Job302, , , , , , , , , , , , , , , , 
10,, , Job303, , , , , , , , , , , , , , , 
11,, , Job303, , , , , , , , , , , , , , , 
12,, , Job303, , , , , , , , , , , , , , , 
13,, , Job303, , , , , , , , , , , , , , , 
14,, , , Job304, , , , , , , , , , , , , , 
15,, , , Job304, , , , , , , , , , , , , , 
16,, , , Job304, , , , , , , , , , , , , , 
17,, , , Job304, , , , , , , , , , , , , , 
18,, , , Job304, , , , , , , , , , , , , , 
19,, , , Job304, , , , , , , , , , , , , , 
20,, , , Job304, , , , , , , , , , , , , , 
21,, , , Job304, , , , , , , , , , , , , , 
22,, , , Job304, , , , , , , , , , , , , , 
23,, , , Job304, , , , , , , , , , , , , , 
24,, , , Job304, , , , , , , , , , , , , , 
25,, , , , Job305, , , , , , , , , , , , , 
26,, , , , Job305, , , , , , , , , , , , , 
27,, , , , Job305, , , , , , , , , , , , , 
28,, , , , Job305, , , , , , , , , , , , , 
29,, , , , Job305, , , , , , , , , , , , , 
30,, , , , Job305, , , , , , , , , , , , , 
31,, , , , Job305, , , , , , , , , , , , , 
32,, , , , Job305, , , , , , , , , , , , , 
33,, , , , , Job306, , , , , , , , , , , , 
34,, , , , , Job306, , , , , , , , , , , , 
35,, , , , , Job306, , , , , , , , , , , , 
36,, , , , , Job306, , , , , , , , , , , , 
37,, , , , , Job306, , , , , , , , , , , , 
38,, , , , , Job306, , , , , , , , , , , , 
39,, , , , , Job306, , , , , , , , , , , , 
40,, , , , , Job306, , , , , , , , , , , , 
41,, , , , , Job306, , , , , , , , , , , , 
42,, , , , , , Job307, , , , , , , , , , , 
43,, , , , , , Job307, , , , , , , , , , , 
44,, , , , , , Job307, , , , , , , , , , , 
45,, , , , , , Job307, , , , , , , , , , , 
46,, , , , , , Job307, , , , , , , , , , , 
47,, , , , , , Job307, , , , , , , , , , , 
48,, , , , , , Job307, , , , , , , , , , , 
49,, , , , , , Job307, , , , , , , , , , , 
50,, , , , , , Job307, , , , , , , , , , , 
51,, , , , , , Job307, , , , , , , , , , , 
52,, , , , , , Job307, , , , , , , , , , , 
53,, , , , , , Job307, , , , , , , , , , , 
54,, , , , , , Job307, , , , , , , , , , , 
55,, , , , , , Job307, , , , , , , , , , , 
56,, , , , , , Job307, , , , , , , , , , , 
57,, , , , , , Job307, , , , , , , , , , , 
58,, , , , , , Job307, , , , , , , , , , , 
59,, , , , , , Job307, , , , , , , , , , , 
60,, , , , , , Job307, , , , , , , , , , , 
61,, , , , , , Job307, , , , , , , , , , , 
62,, , , , , , Job307, , , , , , , , , , , 
63,, , , , , , Job307, , , , , , , , , , , 
64,, , , , , , , Job308, , , , , , , , , , 
65,, , , , , , , , Job309, , , , , , , , , 
66,, , , , , , , , Job309, , , , , , , , , 
67,, , , , , , , , Job309, , , , , , , , , 
68,, , , , , , , , Job309, , , , , , , , , 
69,, , , , , , , , Job309, , , , , , , , , 
70,, , , , , , , , Job309, , , , , , , , , 
71,, , , , , , , , Job309, , , , , , , , , 
72,, , , , , , , , Job309, , , , , , , , , 
73,, , , , , , , , Job309, , , , , , , , , 
74,, , , , , , , , Job309, , , , , , , , , 
75,, , , , , , , , Job309, , , , , , , , , 
76,, , , , , , , , Job309, , , , , , , , , 
77,, , , , , , , , Job309, , , , , , , , , 
78,, , , , , , , , Job309, , , , , , , , , 
79,, , , , , , , , Job309, , , , , , , , , 
80,, , , , , , , , Job309, , , , , , , , , 
81,, , , , , , , , Job309, , , , , , , , , 
82,, , , , , , , , Job309, , , , , , , , , 
83,, , , , , , , , Job309, , , , , , , , , 
84,, , , , , , , , Job309, , , , , , , , , 
85,, , , , , , , , Job309, , , , , , , , , 
86,, , , , , , , , , Job310, , , , , , , , 
87,, , , , , , , , , Job310, , , , , , , , 
88,, , , , , , , , , Job310, , , , , , , , 
89,, , , , , , , , , Job310, , , , , , , , 
90,, , , , , , , , , Job310, , , , , , , , 
91,, , , , , , , , , Job310, , , , , , , , 
92,, , , , , , , , , Job310, , , , , , , , 
93,, , , , , , , , , Job310, , , , , , , , 
94,, , , , , , , , , Job310, , , , , , , , 
95,, , , , , , , , , Job310, , , , , , , , 
96,, , , , , , , , , Job310, , , , , , , , 
97,, , , , , , , , , Job310, , , , , , , , 
98,, , , , , , , , , , Job311, , , , , , , 
99,, , , , , , , , , , Job311, , , , , , , 
100,, , , , , , , , , , Job311, , , , , , , 
101,, , , , , , , , , , Job311, , , , , , , 
102,, , , , , , , , , , Job311, , , , , , , 
103,, , , , , , , , , , Job311, , , , , , , 
104,, , , , , , , , , , Job311, , , , , , , 
105,, , , , , , , , , , Job311, , , , , , , 
106,, , , , , , , , , , Job311, , , , , , , 
107,, , , , , , , , , , Job311, , , , , , , 
108,, , , , , , , , , , Job311, , , , , , , 
109,, , , , , , , , , , Job311, , , , , , , 
110,, , , , , , , , , , Job311, , , , , , , 
111,, , , , , , , , , , Job311, , , , , , , 
112,, , , , , , , , , , Job311, , , , , , , 
113,, , , , , , , , , , Job311, , , , , , , 
114,, , , , , , , , , , , Job312, , , , , , 
115,, , , , , , , , , , , Job312, , , , , , 
116,, , , , , , , , , , , Job312, , , , , , 
117,, , , , , , , , , , , Job312, , , , , , 
118,, , , , , , , , , , , Job312, , , , , , 
119,, , , , , , , , , , , Job312, , , , , , 
120,, , , , , , , , , , , Job312, , , , , , 
121,, , , , , , , , , , , Job312, , , , , , 
122,, , , , , , , , , , , Job312, , , , , , 
123,, , , , , , , , , , , Job312, , , , , , 
124,, , , , , , , , , , , Job312, , , , , , 
125,, , , , , , , , , , , Job312, , , , , , 
126,, , , , , , , , , , , Job312, , , , , , 
127,, , , , , , , , , , , Job312, , , , , , 
128,, , , , , , , , , , , , Job313, , , , , 
129,, , , , , , , , , , , , Job313, , , , , 
130,, , , , , , , , , , , , Job313, , , , , 
131,, , , , , , , , , , , , Job313, , , , , 
132,, , , , , , , , , , , , Job313, , , , , 
133,, , , , , , , , , , , , Job313, , , , , 
134,, , , , , , , , , , , , Job313, , , , , 
135,, , , , , , , , , , , , Job313, , , , , 
136,, , , , , , , , , , , , Job313, , , , , 
137,, , , , , , , , , , , , Job313, , , , , 
138,, , , , , , , , , , , , Job313, , , , , 
139,, , , , , , , , , , , , Job313, , , , , 
140,, , , , , , , , , , , , Job313, , , , , 
141,, , , , , , , , , , , , Job313, , , , , 
142,, , , , , , , , , , , , Job313, , , , , 
143,, , , , , , , , , , , , Job313, , , , , 
144,, , , , , , , , , , , , Job313, , , , , 
145,, , , , , , , , , , , , Job313, , , , , 
146,, , , , , , , , , , , , Job313, , , , , 
147,, , , , , , , , , , , , Job313, , , , , 
148,, , , , , , , , , , , , , Job314, , , , 
149,, , , , , , , , , , , , , Job314, , , , 
150,, , , , , , , , , , , , , Job314, , , , 
151,, , , , , , , , , , , , , Job314, , , , 
152,, , , , , , , , , , , , , Job314, , , , 
153,, , , , , , , , , , , , , Job314, , , , 
154,, , , , , , , , , , , , , Job314, , , , 
155,, , , , , , , , , , , , , Job314, , , , 
156,, , , , , , , , , , , , , Job314, , , , 
157,, , , , , , , , , , , , , Job314, , , , 
158,, , , , , , , , , , , , , Job314, , , , 
159,, , , , , , , , , , , , , Job314, , , , 
160,, , , , , , , , , , , , , Job314, , , , 
161,, , , , , , , , , , , , , Job314, , , , 
162,, , , , , , , , , , , , , Job314, , , , 
163,, , , , , , , , , , , , , , Job315, , , 
164,, , , , , , , , , , , , , , Job315, , , 
165,, , , , , , , , , , , , , , Job315, , , 
166,, , , , , , , , , , , , , , Job315, , , 
167,, , , , , , , , , , , , , , Job315, , , 
168,, , , , , , , , , , , , , , Job315, , , 
169,, , , , , , , , , , , , , , Job315, , , 
170,, , , , , , , , , , , , , , Job315, , , 
171,, , , , , , , , , , , , , , Job315, , , 
172,, , , , , , , , , , , , , , Job315, , , 
173,, , , , , , , , , , , , , , Job315, , , 
174,, , , , , , , , , , , , , , Job315, , , 
175,, , , , , , , , , , , , , , Job315, , , 
176,, , , , , , , , , , , , , , Job315, , , 
177,, , , , , , , , , , , , , , Job315, , , 
178,, , , , , , , , , , , , , , Job315, , , 
179,, , , , , , , , , , , , , , Job315, , , 
180,, , , , , , , , , , , , , , Job315, , , 
181,, , , , , , , , , , , , , , , Job316, , 
182,, , , , , , , , , , , , , , , Job316, , 
183,, , , , , , , , , , , , , , , Job316, , 
184,, , , , , , , , , , , , , , , Job316, , 
185,, , , , , , , , , , , , , , , Job316, , 
186,, , , , , , , , , , , , , , , Job316, , 
187,, , , , , , , , , , , , , , , Job316, , 
188,, , , , , , , , , , , , , , , Job316, , 
189,, , , , , , , , , , , , , , , Job316, , 
190,, , , , , , , , , , , , , , , Job316, , 
191,, , , , , , , , , , , , , , , Job316, , 
192,, , , , , , , , , , , , , , , Job316, , 
193,, , , , , , , , , , , , , , , Job316, , 
194,, , , , , , , , , , , , , , , Job316, , 
195,, , , , , , , , , , , , , , , Job316, , 
196,, , , , , , , , , , , , , , , Job316, , 
197,, , , , , , , , , , , , , , , Job316, , 
198,, , , , , , , , , , , , , , , , Job317, 
199,, , , , , , , , , , , , , , , , Job317, 
200,, , , , , , , , , , , , , , , , Job317, 
201,, , , , , , , , , , , , , , , , Job317, 
202,, , , , , , , , , , , , , , , , Job317, 
203,, , , , , , , , , , , , , , , , Job317, 
#============================
#Total Process Count: 17
#Total Waiting Time: 1376
#Average Waiting Time: 80.94118
#Total Turnaround Time: 1580
#Average Turnaround Time: 92.94118
#Total Context Switch Count: 17
#============================
#============================
#Scheduler: SJF scheduler
#Input: testdata1.txt
#- - - - - - - - - - - - - - -
0,, , , Job104, , , , 
1,, , , Job104, , , , 
2,, , , , , , Job107, 
3,, , , , , , Job107, 
4,, , , , , , Job107, 
5,, , , , , , Job107, 
6,, , , , , Job106, , 
7,, , , , , Job106, , 
8,, , , , , Job106, , 
9,, , , , , Job106, , 
10,, , , , , Job106, , 
11,, , , , , Job106, , 
12,, , , , Job105, , , 
13,, , , , Job105, , , 
14,, , , , Job105, , , 
15,, , , , Job105, , , 
16,, , , , Job105, , , 
17,, , , , Job105, , , 
18,, , , , Job105, , , 
19,Job101, , , , , , , 
20,Job101, , , , , , , 
21,Job101, , , , , , , 
22,Job101, , , , , , , 
23,Job101, , , , , , , 
24,Job101, , , , , , , 
25,Job101, , , , , , , 
26,Job101, , , , , , , 
27,Job101, , , , , , , 
28,, , Job103, , , , , 
29,, , Job103, , , , , 
30,, , Job103, , , , , 
31,, , Job103, , , , , 
32,, , Job103, , , , , 
33,, , Job103, , , , , 
34,, , Job103, , , , , 
35,, , Job103, , , , , 
36,, , Job103, , , , , 
37,, , Job103, , , , , 
38,, , Job103, , , , , 
39,, , Job103, , , , , 
40,, Job102, , , , , , 
41,, Job102, , , , , , 
42,, Job102, , , , , , 
43,, Job102, , , , , , 
44,, Job102, , , , , , 
45,, Job102, , , , , , 
46,, Job102, , , , , , 
47,, Job102, , , , , , 
48,, Job102, , , , , , 
49,, Job102, , , , , , 
50,, Job102, , , , , , 
51,, Job102, , , , , , 
52,, Job102, , , , , , 
53,, Job102, , , , , , 
#============================
#Total Process Count: 7
#Total Waiting Time: 107
#Average Waiting Time: 15.285714
#Total Turnaround Time: 161
#Average Turnaround Time: 23.0
#Total Context Switch Count: 7
#============================
#============================
#Scheduler: SJF scheduler
#Input: testdata2.txt
#- - - - - - - - - - - - - - -
0,, , , , , Job206, , , , , , 
1,, , , , , Job206, , , , , , 
2,, , , , , , , , Job209, , , 
3,, , , , , , , , Job209, , , 
4,, , , , , , , , Job209, , , 
5,, , , , , , , , Job209, , , 
6,Job201, , , , , , , , , , , 
7,Job201, , , , , , , , , , , 
8,Job201, , , , , , , , , , , 
9,Job201, , , , , , , , , , , 
10,Job201, , , , , , , , , , , 
11,, , Job203, , , , , , , , , 
12,, , Job203, , , , , , , , , 
13,, , Job203, , , , , , , , , 
14,, , Job203, , , , , , , , , 
15,, , Job203, , , , , , , , , 
16,, , Job203, , , , , , , , , 
17,, , Job203, , , , , , , , , 
18,, , Job203, , , , , , , , , 
19,, , , , , , Job207, , , , , 
20,, , , , , , Job207, , , , , 
21,, , , , , , Job207, , , , , 
22,, , , , , , Job207, , , , , 
23,, , , , , , Job207, , , , , 
24,, , , , , , Job207, , , , , 
25,, , , , , , Job207, , , , , 
26,, , , , , , Job207, , , , , 
27,, , , , , , Job207, , , , , 
28,, , , , , , , , , Job210, , 
29,, , , , , , , , , Job210, , 
30,, , , , , , , , , Job210, , 
31,, , , , , , , , , Job210, , 
32,, , , , , , , , , Job210, , 
33,, , , , , , , , , Job210, , 
34,, , , , , , , , , Job210, , 
35,, , , , , , , , , Job210, , 
36,, , , , , , , , , Job210, , 
37,, , , , , , , , , Job210, , 
38,, , , , Job205, , , , , , , 
39,, , , , Job205, , , , , , , 
40,, , , , Job205, , , , , , , 
41,, , , , Job205, , , , , , , 
42,, , , , Job205, , , , , , , 
43,, , , , Job205, , , , , , , 
44,, , , , Job205, , , , , , , 
45,, , , , Job205, , , , , , , 
46,, , , , Job205, , , , , , , 
47,, , , , Job205, , , , , , , 
48,, , , , Job205, , , , , , , 
49,, , , Job204, , , , , , , , 
50,, , , Job204, , , , , , , , 
51,, , , Job204, , , , , , , , 
52,, , , Job204, , , , , , , , 
53,, , , Job204, , , , , , , , 
54,, , , Job204, , , , , , , , 
55,, , , Job204, , , , , , , , 
56,, , , Job204, , , , , , , , 
57,, , , Job204, , , , , , , , 
58,, , , Job204, , , , , , , , 
59,, , , Job204, , , , , , , , 
60,, , , Job204, , , , , , , , 
61,, , , Job204, , , , , , , , 
62,, , , , , , , Job208, , , , 
63,, , , , , , , Job208, , , , 
64,, , , , , , , Job208, , , , 
65,, , , , , , , Job208, , , , 
66,, , , , , , , Job208, , , , 
67,, , , , , , , Job208, , , , 
68,, , , , , , , Job208, , , , 
69,, , , , , , , Job208, , , , 
70,, , , , , , , Job208, , , , 
71,, , , , , , , Job208, , , , 
72,, , , , , , , Job208, , , , 
73,, , , , , , , Job208, , , , 
74,, , , , , , , Job208, , , , 
75,, , , , , , , Job208, , , , 
76,, , , , , , , Job208, , , , 
77,, , , , , , , Job208, , , , 
78,, , , , , , , Job208, , , , 
79,, , , , , , , , , , Job211, 
80,, , , , , , , , , , Job211, 
81,, , , , , , , , , , Job211, 
82,, , , , , , , , , , Job211, 
83,, , , , , , , , , , Job211, 
84,, , , , , , , , , , Job211, 
85,, , , , , , , , , , Job211, 
86,, , , , , , , , , , Job211, 
87,, , , , , , , , , , Job211, 
88,, , , , , , , , , , Job211, 
89,, , , , , , , , , , Job211, 
90,, , , , , , , , , , Job211, 
91,, , , , , , , , , , Job211, 
92,, , , , , , , , , , Job211, 
93,, , , , , , , , , , Job211, 
94,, , , , , , , , , , Job211, 
95,, , , , , , , , , , Job211, 
96,, , , , , , , , , , Job211, 
97,, , , , , , , , , , Job211, 
98,, , , , , , , , , , Job211, 
99,, , , , , , , , , , Job211, 
100,, Job202, , , , , , , , , , 
101,, Job202, , , , , , , , , , 
102,, Job202, , , , , , , , , , 
103,, Job202, , , , , , , , , , 
104,, Job202, , , , , , , , , , 
105,, Job202, , , , , , , , , , 
106,, Job202, , , , , , , , , , 
107,, Job202, , , , , , , , , , 
108,, Job202, , , , , , , , , , 
109,, Job202, , , , , , , , , , 
110,, Job202, , , , , , , , , , 
111,, Job202, , , , , , , , , , 
112,, Job202, , , , , , , , , , 
113,, Job202, , , , , , , , , , 
114,, Job202, , , , , , , , , , 
115,, Job202, , , , , , , , , , 
116,, Job202, , , , , , , , , , 
117,, Job202, , , , , , , , , , 
118,, Job202, , , , , , , , , , 
119,, Job202, , , , , , , , , , 
120,, Job202, , , , , , , , , , 
121,, Job202, , , , , , , , , , 
122,, Job202, , , , , , , , , , 
123,, Job202, , , , , , , , , , 
124,, Job202, , , , , , , , , , 
125,, Job202, , , , , , , , , , 
126,, Job202, , , , , , , , , , 
127,, Job202, , , , , , , , , , 
128,, Job202, , , , , , , , , , 
129,, Job202, , , , , , , , , , 
130,, Job202, , , , , , , , , , 
131,, Job202, , , , , , , , , , 
#============================
#Total Process Count: 11
#Total Waiting Time: 394
#Average Waiting Time: 35.81818
#Total Turnaround Time: 526
#Average Turnaround Time: 47.81818
#Total Context Switch Count: 11
#============================
#============================
#Scheduler: SJF scheduler
#Input: testdata3.txt
#- - - - - - - - - - - - - - -
0,, , , , , , , Job308, , , , , , , , , , 
1,, Job302, , , , , , , , , , , , , , , , 
2,, Job302, , , , , , , , , , , , , , , , 
3,, Job302, , , , , , , , , , , , , , , , 
4,, , Job303, , , , , , , , , , , , , , , 
5,, , Job303, , , , , , , , , , , , , , , 
6,, , Job303, , , , , , , , , , , , , , , 
7,, , Job303, , , , , , , , , , , , , , , 
8,, , , , , , , , , , , , , , , , Job317, 
9,, , , , , , , , , , , , , , , , Job317, 
10,, , , , , , , , , , , , , , , , Job317, 
11,, , , , , , , , , , , , , , , , Job317, 
12,, , , , , , , , , , , , , , , , Job317, 
13,, , , , , , , , , , , , , , , , Job317, 
14,Job301, , , , , , , , , , , , , , , , , 
15,Job301, , , , , , , , , , , , , , , , , 
16,Job301, , , , , , , , , , , , , , , , , 
17,Job301, , , , , , , , , , , , , , , , , 
18,Job301, , , , , , , , , , , , , , , , , 
19,Job301, , , , , , , , , , , , , , , , , 
20,Job301, , , , , , , , , , , , , , , , , 
21,, , , , Job305, , , , , , , , , , , , , 
22,, , , , Job305, , , , , , , , , , , , , 
23,, , , , Job305, , , , , , , , , , , , , 
24,, , , , Job305, , , , , , , , , , , , , 
25,, , , , Job305, , , , , , , , , , , , , 
26,, , , , Job305, , , , , , , , , , , , , 
27,, , , , Job305, , , , , , , , , , , , , 
28,, , , , Job305, , , , , , , , , , , , , 
29,, , , , , Job306, , , , , , , , , , , , 
30,, , , , , Job306, , , , , , , , , , , , 
31,, , , , , Job306, , , , , , , , , , , , 
32,, , , , , Job306, , , , , , , , , , , , 
33,, , , , , Job306, , , , , , , , , , , , 
34,, , , , , Job306, , , , , , , , , , , , 
35,, , , , , Job306, , , , , , , , , , , , 
36,, , , , , Job306, , , , , , , , , , , , 
37,, , , , , Job306, , , , , , , , , , , , 
38,, , , Job304, , , , , , , , , , , , , , 
39,, , , Job304, , , , , , , , , , , , , , 
40,, , , Job304, , , , , , , , , , , , , , 
41,, , , Job304, , , , , , , , , , , , , , 
42,, , , Job304, , , , , , , , , , , , , , 
43,, , , Job304, , , , , , , , , , , , , , 
44,, , , Job304, , , , , , , , , , , , , , 
45,, , , Job304, , , , , , , , , , , , , , 
46,, , , Job304, , , , , , , , , , , , , , 
